site	ns_changes	s_changes	ns_sites	s_sites
1	0.000244259892526	0.00366389838788	0.000488530591839	0.000244249085738
2	0.00122129946263	0.00683927699072	0.000490106949463	0.000242672728113
3	0.000244259892526	0.0085490962384	0.000515774222316	0.000217005455261
4	0.000732779677577	0.0100146555936	0.000592134459344	0.000140645218233
5	0.0	0.00488519785051	0.000595058371804	0.000137721305773
6	0.00195407914021	0.0183194919394	0.000489262465784	0.000243517211793
7	0.000732779677577	0.0085490962384	0.000488595432563	0.000244184245014
8	0.000244259892526	0.0085490962384	0.000488624165084	0.000244155512493
9	0.000488519785051	0.0075720566683	0.000488770077065	0.000244009600512
10	0.00366389838788	0.0148998534441	0.000525421828717	0.00020735784886
11	0.00390815828041	0.0085490962384	0.000584852082292	0.000147927595285
12	0.00928187591597	0.00317537860283	0.00064224419626	9.05354813169e-05
13	0.0103810454323	0.00574010747435	0.000628226578134	0.000104553099442
14	0.00122129946263	0.00806057645335	0.000595574643899	0.000137205033678
15	0.00170981924768	0.0161211529067	0.000488732839817	0.00024404683776
16	0.0161211529067	0.0158768930142	0.000561949468488	0.000170830209089
17	0.02418172936	0.0	0.000697308209385	3.5471468192e-05
18	0.011602344895	0.00842696629213	0.000572206076926	0.000160573600651
19	0.000732779677577	0.0075720566683	0.000595044246328	0.000137735431249
20	0.0153883732291	0.0100146555936	0.000579084569498	0.000153695108079
21	0.00268685881778	0.00464093795799	0.000491087436811	0.000241692240766
22	0.0129457743039	0.0146555935515	0.00055682337771	0.000175956299867
23	0.0152662432829	0.00696140693698	0.000575750412807	0.00015702926477
24	0.00146555935515	0.00659501709819	0.000515102703119	0.000217676974458
25	0.0295554469956	0.00659501709819	0.000583847593318	0.000148932084259
26	0.00122129946263	0.00390815828041	0.00048987803562	0.000242901641957
27	0.00146555935515	0.00610649731314	0.000517154166702	0.000215625510875
28	0.0145334636053	0.00940400586224	0.000560776238325	0.000172003439252
29	0.0100146555936	0.00561797752809	0.000633639482526	9.91401950511e-05
30	0.00341963849536	0.0163654127992	0.000489057903767	0.00024372177381
31	0.00659501709819	0.00268685881778	0.000638791173295	9.39885042815e-05
32	0.0085490962384	0.00708353688324	0.000577096951735	0.000155682725842
33	0.00586223742062	0.00879335613092	0.000583738656832	0.000149041020745
34	0.0234489496825	0.0134342940889	0.000557339317443	0.000175440360134
35	0.00488519785051	0.0085490962384	0.000586358338975	0.000146421338602
36	0.00696140693698	0.00793844650708	0.000626963299292	0.000105816378285
37	0.0394479726429	0.0103810454323	0.000531836138389	0.000200943539188
38	0.0152662432829	0.00989252564729	0.00062794909239	0.000104830585187
39	0.0184416218857	0.00842696629213	0.000572301016135	0.000160478661442
40	0.00219833903273	0.0117244748412	0.000590652101175	0.000142127576402
41	0.00439667806546	0.00561797752809	0.000591965267065	0.000140814410512
42	0.00244259892526	0.00488519785051	0.000488724495082	0.000244055182495
43	0.0180752320469	0.0183194919394	0.00059162464962	0.000141155027957
44	0.00903761602345	0.00928187591597	0.000633646832576	9.91328450014e-05
45	0.0107474352711	0.00488519785051	0.000574340102122	0.000158439575455
46	0.0166096726917	0.0075720566683	0.000621317355649	0.000111462321928
47	0.00830483634587	0.00341963849536	0.000634438834641	9.83408429356e-05
48	0.0208842208109	0.0142892037128	0.000557019388305	0.000175760289272
49	0.0210063507572	0.0095261358085	0.000553803510934	0.000178976166643
50	0.00720566682951	0.0252808988764	0.000491775445956	0.00024100423162
51	0.0127015144113	0.00512945774304	0.00060013367359	0.000132646003987
52	0.0195407914021	0.0146555935515	0.000557252882942	0.000175526794635
53	0.028822667318	0.00879335613092	0.000585438523845	0.000147341153732
54	0.0107474352711	0.014411333659	0.000491882574306	0.000240897103271
55	0.0127015144113	0.00732779677577	0.000579567431538	0.000153212246039
56	0.0111138251099	0.00720566682951	0.000582183238595	0.000150596438981
57	0.00464093795799	0.00219833903273	0.000490194340547	0.00024258533703
58	0.00830483634587	0.00708353688324	0.000591826359583	0.000140953317994
59	0.0201514411334	0.00964826575476	0.000630929154735	0.000101850522841
60	0.00781631656082	0.00341963849536	0.000489341860505	0.000243437817072
61	0.0192965315095	0.0100146555936	0.000560329641273	0.000172450036304
62	0.0112359550562	0.00561797752809	0.000633476197923	9.93034796539e-05
63	0.016243282853	0.00671714704446	0.000582360840829	0.000150418836748
64	0.00439667806546	0.00537371763556	0.000515805594396	0.000216974083181
65	0.0114802149487	0.0085490962384	0.000633539104755	9.92405728219e-05
66	0.0105031753786	0.00683927699072	0.000632388278911	0.000100391398666
67	0.019052271617	0.00732779677577	0.000556479856802	0.000176299820775
68	0.0289447972643	0.0062286272594	0.000634067618134	9.87120594434e-05
69	0.01209086468	0.00378602833415	0.000502076766864	0.000230702910713
70	0.0324865657059	0.00806057645335	0.000524287422154	0.000208492255423
71	0.0256472887152	0.0141670737665	0.000552647157788	0.000180132519789
