dN,dS,dN/dS,dS=dN,LRT,p-value,Full Log(L)
0,1.090191479325286,0,0.2996409284621224,5.090960136197261,0.02405087240995962,-13.32287131685155
0,0.5469173237460236,0,0.1500688289042252,2.568006361188786,0.1090450799397077,-8.855841504437697
0,2.323522405161418,0,0.7146181050373828,11.43599989413529,0.0007203469999139678,-26.74360032500225
0,3.467964084702323,0,0.6544039075454453,12.89781324899369,0.0003289662566122731,-18.42486017998125
0,0.3430069327338151,0,0.1291032491945996,1.946370335789421,0.1629785191933493,-11.99691566541847
0,1.389602809610535,0,0.3082464196824884,5.913316841862795,0.01502685272899451,-11.54058685598481
0,0,0,0,0,1,0
0,0.781725043848655,0,0.2711600418176361,4.208702675783584,0.04021708402628155,-16.85337066098195
0,1.175510856402626,0,0.3049842649352447,5.291085276163969,0.02143485797931555,-15.55341975555506
0,0,0,0,0,1,0
0,0,0,0,0,1,0
0.6266307694964546,1.337142635831767,0.468634200050513,0.8524191098105879,0.8050063285818254,0.3696007620874884,-35.11074385730208
0.4426629921709064,1.226955042369892,0.3607817539230229,0.7217015438666211,1.261334467974336,0.2613986451601454,-30.26655027417027
0,0,0,0,0,1,0
0,2.370756628551032,0,0.8151635881285639,12.43254788816603,0.0004219159097261782,-22.15751207916539
0.2081668200221193,0.5524772287436999,0.3767880542252903,0.3563100277747158,0.6734446541231591,0.4118532155948104,-19.02715089567945
0,1.243513820239453,0,0.3256024666116662,7.907279949578438,0.004923624659516679,-15.53514285741911
0.8378541811233468,1.301576203261693,0.6437227255874231,0.9902613536421031,0.310679466996973,0.5772635363164408,-35.13112359510242
0,0.3453819570236457,0,0.1294509696698544,1.955072342400925,0.1620413045521547,-8.675986853149318
0,0,0,0,0,1,0
0,0.6712500315971369,0,0.1529169779696953,2.930972860467048,0.08689511522163318,-10.34353575370643
0.9396721278069211,0,inf,0.5537791758685018,5.22566821355106,0.02225589374649151,-31.9996654848448
0.7453482314427647,4.443792588306021,0.167727952336068,1.273679745662609,6.400946754946858,0.01140595228327401,-42.7281325048482
0.218491904100139,1.563036153841171,0.1397868523790661,0.7004958060162222,3.979880451371905,0.04604683124539133,-29.4534576053541
1.028466051090595,0,inf,0.7244525777287989,4.135087118923842,0.04200290539915885,-30.94046939417176
1.008137847201275,0.8010897927424816,1.258457986026731,0.9726109494016162,0.04538860880398943,0.8312910638271835,-38.93853623525676
1.23458775136865,1.731154697880991,0.7131585368308445,1.34995976714392,0.2128570726081165,0.6445372170191666,-47.01742281698412
1.998117101337275,0.214586118340596,9.311492825299249,1.181187518535347,4.415391384527481,0.03561610738640875,-34.61524984904788
0.8157608342045943,0,inf,0.5504814414134792,3.107775188382575,0.07791932929237522,-23.37253303569413
0.2048853399349825,0.363959173882238,0.5629349516033213,0.2621545794511219,0.1610118497794275,0.6882266349870523,-16.91195950921644
0.809698813511295,2.911089199214443,0.2781429073797506,1.105339552700393,2.423813248784569,0.1195037137674904,-41.87946984957233
0.4400464790625931,0.6374543646251313,0.6903184031399203,0.4770401172608706,0.09307170413930521,0.7603078473248452,-25.10896156342307
0,0.6737558197356712,0,0.153064973777379,2.936067622528899,0.08662137801002634,-9.459378284623437
0.201204621042229,1.399717246360038,0.1437466185156047,0.467527827086038,2.608287895305494,0.1063064781984591,-19.11870049816782
0.433695541630926,1.650251167533497,0.2628057777890485,0.6863424836297776,2.403816469627458,0.1210396356938684,-30.01602556539178
0.2084278201816554,2.498990888057604,0.08340479398212634,0.9844534571398356,8.007384017485592,0.004658698867370803,-36.56056269875551
0,0,0,0,0,1,0
0.3434821316112797,0.2043464658970482,1.680881194120232,0.3048925445681733,0.02374287735943881,0.8775409495771934,-16.32702684017845
0,1.176378535509808,0,0.3054421015333352,5.300191687330681,0.02132307763885266,-14.39350077569882
0.8259272198337227,2.150041398796582,0.3841447984657456,1.196510823444162,1.584892215859597,0.2080574143463568,-41.87062603573782
0.9077069249416995,0,inf,0.5872163328164436,2.620331370675608,0.1055024066310684,-19.33945987591734
0,1.388095870042374,0,0.3189671946322526,5.755060172970474,0.01644123251593088,-12.13788233900568
0.1680053695422454,1.645180308309417,0.102119730398966,0.4165868618773567,3.514773974029033,0.06082395280958452,-20.0378248011303
1.307787237112348,2.152677669397791,0.6075165156882033,1.462203200702308,0.4468546679297276,0.5038324194131664,-51.30703134137514
0.4704508754456245,3.954570425740216,0.1189638379894488,1.055568110346504,8.057794870207658,0.004530829480627663,-36.17509380137015
0.9791784630295434,2.204085507108507,0.4442561143256673,1.175313500652492,1.140349522821197,0.2855784837669948,-52.99168716044078
0.488329780591498,1.722351824164941,0.2835249881819344,0.7596879126865987,2.137190116666858,0.1437650055760553,-32.56683653365938
0.9015298411440132,1.581791977246765,0.5699420999170811,1.050884453094657,0.5589936654821628,0.4546659944442335,-42.05306096469548
0.6143717719208145,0,inf,0.4644027571572801,1.664060723213929,0.1970559439366112,-20.02560514288741
0.1993174067693383,0,inf,0.152132571683346,0.539094548016795,0.4628082175465659,-9.668109370364128
0.3233469218953704,1.436276355272654,0.2251286256355507,0.5267372581805776,1.970915805554014,0.1603506879903125,-24.48570295570948
0.5166767031067434,0.8674979604465424,0.5955941416171,0.5740194485194329,0.1761519474248843,0.6747012676332276,-26.59621534742806
2.000563328783508,2.208278159838641,0.9059381037983412,2.076270304235515,0.02571207369472006,0.8726054939736649,-56.94729462896357
0.290021809878077,0.4453162731804821,0.6512715284503743,0.3566104473474629,0.09160172073231365,0.7621506901378612,-18.56660836657988
0.309695279623169,1.19769317713695,0.2585764747892162,0.492194730198741,1.655167855388783,0.1982570153628047,-23.55991133442053
0.867225864996284,1.800779293000068,0.481583650127107,1.045763862174913,0.6079295654932935,0.4355684320176226,-36.18039617128488
1.052683842125605,1.350373737674727,0.7795499962390201,1.106253886807098,0.08654937859259348,0.7686106145636817,-45.39112959373499
0.3486557998569442,1.369539523189828,0.2545788522005421,0.5551496648275269,1.684116185885394,0.1943784049517191,-23.7650043839111
0.3520363884603507,0,inf,0.2827986137597716,1.307977848074621,0.2527611036326846,-18.85628321390501
0,0,0,0,0,1,0
1.639370275964349,3.341567649275176,0.490599158248359,1.827112616829653,0.7921392418113555,0.37345404870323,-68.27538884456962
0.4390003699243094,2.300036856967855,0.1908666674598618,0.8152304123311106,4.351400691930024,0.03697852118735112,-33.97826689002352
0.81611999711519,1.3141733513991,0.6210139600276703,0.9785506882635419,0.3691568172023239,0.5434642341089344,-35.42234335501377
1.051266385869553,0.572007770007062,1.83785333170662,0.9505132980462131,0.2869569352896804,0.5921772296159467,-38.62230785398435
0.6121744634164548,1.600303146143928,0.3825365618330147,0.8327428554104908,1.393467267665059,0.2378204328388624,-33.94592433289956
3.05630315868995,2.794089071958658,1.093846001318591,3.005023159440065,0.01430635107861633,0.9047927634551561,-60.05541872201773
1.295026595722086,0,inf,1.103284906540109,2.550941099726018,0.1102285791313269,-38.296639464229
0.7574798415922577,7.343296111415506,0.1031525666539198,0.7639469196020816,0.2511799602223306,0.6162454540380577,-36.68825962960167
0.1609006890325126,0.6682489924075108,0.2407795460384209,0.2590726081481874,0.9235112109932615,0.336554728760327,-16.60890231587831
0.5197925445630605,1.360512994435966,0.3820562880978238,0.6547319699449877,1.032463873224501,0.3095806765150482,-37.87202293848755
0.9690236275681973,0.7193753122314279,1.347034866351454,0.9286109248565005,0.07968545001855887,0.7777241324296278,-40.44724182619402
1.436206115926667,0,inf,0.9421210935116212,4.101528774301755,0.04284445641475532,-27.04620461519112
0.6595260909710143,3.155120443539634,0.2090335702782592,1.191074871151176,3.736786060041737,0.05322673295662561,-35.5080439584161
0.452513167791908,0,inf,0.3650533771144062,1.281198274817008,0.2576763552799769,-22.22410052531567
0.6442810223398139,0.3468174708010179,1.857694829651364,0.5304759359750254,0.307497683171249,0.5792197816027338,-24.35879076499453
0.4049820674189354,0,inf,0.3094305104051309,1.071296510431345,0.3006527784244547,-15.37953167498028
0.7730301023398077,1.386589034532489,0.5575048432432232,0.9050954863513508,0.3982096340364052,0.5280153278186177,-32.68467061242907
0.1622635495670068,0.6629495541654392,0.2447600251745759,0.2604957121348735,0.9030396873446591,0.3419679648057622,-15.74715592196765
0.6957029232139008,0,inf,0.454110737788826,3.411418374566829,0.06474677248091787,-25.28702963083062
0.8711551557502949,2.240145279196379,0.3888833299520689,1.086026557021693,1.434199615757976,0.2310802799859965,-48.82040842042808
0.6361316967978886,0.3473347542031381,1.831465723196384,0.5265575996871007,0.294823665237324,0.5871458649805492,-24.81075131140395
1.756622903638887,0,inf,1.343744925708866,4.735285318065053,0.02954994646698594,-42.87964166916073
1.848265950674859,1.244523276986325,1.485119631631581,1.742690823064923,0.1348089526926231,0.7134971479822243,-36.26572077346586
0.6798743157021762,1.363883713071471,0.4984840783611213,0.7919200674900422,0.5800008031908561,0.4463120061520627,-37.74494867355387
0,1.325337482477629,0,0.2336785714930294,6.857818107407628,0.008825425078586635,-10.06453133063371
0.7180298024319717,2.099975317569282,0.3419229723438321,0.9847292829936474,1.834253294631552,0.1756259926049472,-42.57564822186853
0.8247640217957786,2.111209650565843,0.390659459885818,1.066034863746921,1.377280358899029,0.2405649449129144,-44.92716261849827
0.5475288327061478,1.647348442436474,0.3323697759390463,0.696325461318882,1.200599992572165,0.273201792146568,-34.64966542698149
1.219069609633559,0.7879149211379951,1.547209701109406,1.149506154913629,0.1800262100413619,0.6713507170425435,-41.48594771898083
1.426616334508209,0.8842380233047967,1.613384967518474,1.183626537284293,0.4574070887250201,0.4988382734028434,-46.7867085406957
0.6766911995972704,0,inf,0.5774167158704819,1.592864111329902,0.2069174091140263,-33.56594225970763
0.9448317789790538,1.93525026329786,0.4882220128826986,1.117477890008765,0.8967764934346008,0.343647524777651,-47.96660127262773
0.9227178300869973,2.643291527411481e-13,3490791010065.375,0.9122354399066598,0.1307553415101097,0.7176501570412379,-40.67227998654201
0.80177517152221,1.022863020974386,0.7838539032904264,0.8269956758134088,0.04523784628398175,0.8315672815038251,-39.96851641396697
0.5368498337867488,3.01723668248697e-15,177927650456724.5,0.5318494339665268,0.03860428697661078,0.8442346912559633,-15.13545980271334
1.699637719053458,0,inf,1.185499613215189,7.010200558236107,0.008104660048581791,-43.93057997094308
1.624533384944624,0,inf,1.267822008191497,4.370889246606751,0.03655790922919111,-37.22442316388151
1.280419341009807,2.057568580279328,0.622297284903127,1.462636874121844,0.5196628561117222,0.4709855334488484,-51.32687138793577
1.561512561493709,4.752234933109666,0.3285848834228235,2.172854233678107,3.298221513692681,0.06935493644295077,-52.5723355968806
0.6280138975380466,0.5396881642156743,1.163660682554963,0.5894029126089072,0.02723739648237711,0.8689144181493839,-32.33040494839162
