dN,dS,dN/dS,dS=dN,LRT,p-value,Full Log(L)
0,1.219332839578542,0,0.2957322147462258,11.10723086767289,0.0008599178913839545,-21.7058263581782
0.1817293602481277,1.065605069838024,0.1705410056614607,0.4066330923334201,4.362567378134358,0.03673689987224649,-32.78586853788414
0.09451429061331519,0.5884299663053654,0.1606211376465947,0.16262132901428,1.450194903732495,0.2284966811969928,-16.68891080419968
0,0.7700660238186617,0,0.2121432887214089,7.623760077883382,0.005760425999415064,-18.78052595390089
0,1.180082831164797,0,0.2946690730552186,10.96486041152497,0.00092855941336345,-22.93313184490238
0.4251198205440127,2.373496247773024,0.1791112250305384,0.7765651690729111,5.648853888807309,0.01746678456616946,-41.60615464413515
0.09844638932286029,1.26440153901294,0.07786006761721666,0.4669512440706633,8.474813539387114,0.003600972923612944,-35.35704226321226
0.1983340264168897,1.578302674547601,0.1256628589783892,0.523961286756191,6.690198705172989,0.009694439901233087,-35.55920237268369
0,1.642004599331308,0,0.3744483988259891,14.28955928171837,0.0001567318012691832,-26.68597643413579
0,1.907264287645873,0,0.5040435160528207,18.12288544515237,2.070973653034436e-05,-29.08471614047202
0,1.290533778971184,0,0.4011356405299298,13.60554959424944,0.0002255178699565041,-29.01140899760335
0.485787901047695,0.4021792958600194,1.20788888450582,0.4697908533458003,0.02977912327098409,0.8629923536795412,-35.40271986475272
0.1983610803947172,1.472726840997459,0.1346896619744974,0.5637762071059502,7.038621272081727,0.007977041570729204,-39.79115056133637
0.133796189784342,0.5836660110386227,0.2292341634666274,0.2756176045855987,1.536192318661215,0.2151854619844251,-18.95453951098316
0,0.5589056492754592,0,0.1022258217604834,3.352148945732317,0.06711734019374127,-9.162381733427864
0.2576289631414655,1.221710077534652,0.2108756961891871,0.4226080868467855,2.086284975826771,0.1486271120954507,-27.45972054912753
0,1.5050214467662,0,0.3873636872797444,10.57468958615342,0.001146465181867562,-18.35227686168922
0.09855752392880318,1.240565132853866,0.07944566659073826,0.4221379909004754,7.62829487460543,0.005745960014651996,-27.5868643938376
0,1.100554616930816,0,0.2869797826126168,10.47307102426585,0.001211271962119342,-21.16806597892215
0.264510162146922,0.9230508941833632,0.2865607560902025,0.4119140933751994,2.135469284469245,0.1439264103531651,-30.23806263798955
0.7596053559469649,1.545618644402819,0.4914571642220669,0.9129693707653143,0.8321312645908137,0.3616569748208934,-45.98989276360222
0.1289764241046887,0.8953382460141163,0.144053294583213,0.299467452842677,2.599681912127224,0.1068851654711875,-20.35813740181791
0,1.040988705306972,0,0.2024510065977302,6.383552380565853,0.01151826645486242,-10.75521673212855
0.4138972644069394,1.120179952285863,0.3694917620712028,0.5657204484396068,1.468512344142212,0.2255805590848355,-35.61520258525398
0.1281672395651015,1.707135061918986,0.07507738691807372,0.4143549114450079,5.745463711237797,0.01653129096658013,-21.18543141851022
0,3.049845376535646,0,0.4206164091478575,14.37727153261574,0.000149597128857315,-16.22336653871121
0,1.734263075731215,0,0.2949836509065064,13.75644967766619,0.0002081050534777917,-15.50137070169438
0.5880287235820754,0,inf,0.4533706577819226,3.077669734787314,0.0793741740542554,-31.35329079368394
0,0,0,0,0,1,0
0.259818237897007,0.2778024864129998,0.9352624638166261,0.2641011229599369,0.00326320131648572,0.9544460701998946,-26.33493321694271
0.3081063905510578,0.3602886540316003,0.8551653989193738,0.3271096614630732,0.02867142311997384,0.8655399269776236,-32.40069529604498
0,2.361535013465396,0,0.5905032637537468,15.97272827741309,6.42615709192107e-05,-20.11838293340282
0.5441843106046103,1.185186652711562,0.4591549435353351,0.6614847948827954,0.671907012123782,0.4123875249745061,-34.86895206339737
0.09886300221330832,1.041714574720519,0.09490411732007514,0.3593449502422489,5.857690910410149,0.01550912753587075,-26.55682354472232
0.3568247432798758,0.7807829623161542,0.4570088750673718,0.4356897787663877,0.7127069568162909,0.398546629965837,-33.76221496312221
0.9208337743490863,0.7705518892974115,1.195031492543223,0.8787662122245662,0.04500472157977242,0.8319953468296286,-42.22834319020539
0.2883440068456539,0.5945038957974812,0.4850161771587091,0.3305464520362907,0.333025665581971,0.5638828747042826,-23.77843754253003
0,1.688392660953993,0,0.3635245660399169,11.83922930786085,0.000579958243726475,-16.51502730860829
0.1859523546455883,2.541107153528761,0.07317769122304102,0.4893331110167383,8.884529734235777,0.002875971108862174,-30.80986776579426
0.1121525570796614,0.9028759546448432,0.1242170161944095,0.3272371642287474,3.867725564707158,0.04922318357045263,-22.86506334195478
0.4958996952628895,0.5799738226342536,0.8550380653569887,0.507872843588894,0.01861114860366797,0.8914871423958172,-39.93749026678064
