dN,dS,dN/dS,dS=dN,LRT,p-value,Full Log(L)
0,0.3922182657574959,0,0.1218307848464473,2.333764273145029,0.1265954155611144,-10.87983309455157
0,4.033090225404048,0,1.470342846621399,25.98818437242188,3.435133265616841e-07,-59.49074591183312
0,0.6513821064731414,0,0.2292411692962989,4.16806856734383,0.0411927325752639,-16.50750605393481
0,0.3119269712059724,0,0.1128765415586831,2.031546059953193,0.1540638135651528,-11.27224150607721
0,0.3187458123584119,0,0.1137272585857472,2.058833739812187,0.1513259513245533,-11.72555597236648
0,2.382590835714741,0,0.8159495610063012,14.90249975572232,0.0001132128679445232,-35.2363478287601
0,0,0,0,0,1,0
0.5573130940615693,0.5457607144355738,1.021167481133088,0.5553659678332487,0.0003634284082920658,0.9847902108953767,-42.72274836256626
0,0.3917455032533416,0,0.1217855295397501,2.332115573028329,0.1267295401855484,-10.19100446181738
0.1771998488917897,0.3121268134119897,0.5677174830151358,0.2260926522104211,0.1577602250762595,0.6912270504972752,-19.48181259038732
0,0,0,0,0,1,0
0,0.7867953239220044,0,0.2438591281214504,4.667903657511836,0.03073141724527051,-14.21462547276861
0.1769267788277109,0,inf,0.1144064317937841,0.8710234529234988,0.3506721294352978,-11.20678579941889
0.3851970505424632,1.855159551753734,0.2076355374276706,0.6377498912681242,3.334726027977823,0.06783170275593742,-39.29634320149933
0.5367363880862729,0.39152806314202,1.370875905494368,0.4912146195470212,0.07793448221097066,0.7801162986618088,-31.41973803450863
0.1771156483806044,4.607978782412866,0.03843673262051386,1.494328306225567,20.07316036550569,7.453537977819558e-06,-57.58553780126856
0,0.3911091200263148,0,0.1217242019878554,2.329888940326338,0.1269109315665736,-9.675361669270266
0.2110777684565442,2.291870369631348,0.09209847609771075,0.534542182154364,7.842881679361483,0.005102120919324715,-40.56183436334148
0.1278955046000434,1.10417384711665,0.1158291377159669,0.3113884794441582,3.263199302030841,0.07085076889406638,-22.00900470076233
0.1766980760498587,0,inf,0.1126434942954068,0.8993635583492754,0.3429524219211837,-10.69360529212784
0.3331690618759892,1.104529937222536,0.3016387792202175,0.4623991368881634,1.504544909450885,0.2199733755648126,-34.58050270852242
0.3320621940305105,1.136741766895763,0.2921175272175602,0.4632630094338766,1.581258498679716,0.2085795100920389,-37.25218301541317
1.10747876998899,1.162960276614613,0.9522928618102681,1.11712020936809,0.003777721669848688,0.9509903423998094,-72.50914008876524
0.1770745806667328,1.187883366622263,0.1490673121976975,0.489091983237602,3.261142982783625,0.07093966358180204,-26.38206163238437
0.5079548501996974,0,inf,0.4179792583570258,1.558052692277329,0.2119505715414562,-29.49024420984584
0,0,0,0,0,1,0
0,0,0,0,0,1,0
0.1772139842417734,0.3117881033156835,0.568379557645743,0.2260152127387681,0.1571195696379775,0.6918224244008224,-18.5168517257625
0.3324526105842734,0,inf,0.2758975970696529,1.117029635352786,0.290558950502929,-24.09842137742426
0.1640230796517261,0.6227732585306551,0.2633752772858539,0.2596298328888361,0.8273764417412437,0.3630322569590587,-18.74590164892986
1.079791407405583,0.684042565569567,1.578544175107723,0.9679415256495237,0.3564789203166185,0.5504682860236736,-65.96674648928111
0.1638612228862076,1.245502482138838,0.131562341493545,0.3890492719105486,2.902683757717689,0.08843220758676085,-24.97022890966679
0.5673783603214397,1.623276804056654,0.3495265618922981,0.7504060793644411,1.809288670121532,0.1785935842166881,-47.57720849648257
0.5590666014846466,0.5491684984130766,1.018023799799465,0.5574024341761632,0.0002655497088994707,0.9869984911631754,-40.61797012884163
0.4301740360301122,0.3494628595274748,1.230957809398603,0.4111939952718336,0.03569788856106015,0.8501407450226881,-39.20152598946301
0.2696050745932729,0.4520870248942189,0.5963565856736458,0.2999501579672548,0.1807390549222418,0.6707388763055386,-30.32382409456076
0.4294350017961033,0.3477606534407541,1.234857933314942,0.4101702284680842,0.0368706746879468,0.8477285905358607,-35.67846178247501
0,1.669119252585752,0,0.3577419439820115,9.191536410007387,0.002431367203932666,-18.87519000379748
3.058722582010272,0,inf,2.430101407640164,9.531906434071232,0.002019302534233547,-107.3071721573037
0.8885367415305556,1.842837221508872,0.4821569323431847,1.034434311828073,1.007029230690875,0.3156155968482401,-67.41559650065521
0.3882322052813254,1.186329840459713,0.3272548595177224,0.4999938986838311,1.401435372057108,0.2364833904442043,-39.29618755890832
0.4295585821890188,1.447144991581836,0.2968317512673555,0.6624188711460983,2.754545873406968,0.09697834951000295,-50.82339090411168
0.3140302336811802,1.879976544330059,0.1670394423953235,0.5381219825075573,4.222200472901136,0.03989838657874523,-41.36312734626873
0.1520652425116427,5.566955742377727,0.02731569093572377,1.223208410524089,22.75225309690612,1.842879453595181e-06,-48.68518508207661
2.180595854389491,1.876982084544339,1.16175634937872,2.047608525541621,0.1063292840279644,0.7443625319095093,-105.6476528958329
0.6335111256044166,0.6458777126948658,0.9808530518279523,0.6352585245196343,0.0003155224159456793,0.9858279611897234,-48.07105486629972
0.3553245877999521,1.589974628549781,0.223478149537546,0.798873031561198,3.626274913824645,0.05687398060666471,-49.46357186790797
0.3693541770242762,0,inf,0.3687433253347447,0.01308735738399491,0.9089207230669241,-33.93765610608677
0.1772196488661823,0,inf,0.114502869066314,0.8726492213183583,0.3502229348724879,-11.60884865958744
1.57959659011965,0.3903813868485064,4.046290738581339,1.18061365911071,2.428405344453012,0.1191540560689504,-54.04889959723762
2.290025631631807,11.67498403419258,0.1961480739438271,2.45038241335266,1.438929218052891,0.2303126949033036,-69.10985653444145
