dN,dS,dN/dS,dS=dN,LRT,p-value,Full Log(L)
0.07689697506597151,2.704909592771767,0.02842866736524598,0.7144719341715555,24.84730863786103,6.205562481653715e-07,-62.18732945007696
0.07477220094559572,1.509703576742685,0.04952773650236902,0.443685655439307,13.42281255677538,0.0002485827146826436,-47.00496256887218
0,1.321312960629524,0,0.4771539871709854,20.24422455905467,6.815891396505513e-06,-48.74013259799094
0.3703859428713916,1.508610575186362,0.2455146138861164,0.515838301450299,3.026148057456979,0.08193231474811102,-52.53029238435981
0,0.8849763638518128,0,0.2918249227113749,8.84166786036603,0.002944299544572204,-26.14954361076155
0,1.00427090360979,0,0.1749180176581293,6.929947271575724,0.008476418779799766,-14.61122153247719
0,1.566511267936479,0,0.5129664983822427,15.52680041872178,8.134377905666401e-05,-33.33409597040215
0.8225584924579307,0.8790225795965472,0.9357649183886353,0.8348780790474264,0.009759218733648822,0.9213059945454074,-76.54945080260383
0.07472519382650647,0.8525130738683123,0.08765284207013729,0.2367104916285745,5.3567477169764,0.02064223512793451,-28.85363280925613
0.0748387054992327,1.261577597231308,0.05932152383133286,0.3859915028384758,10.81905673043362,0.001004606585639056,-37.55588332352696
0,1.112641233340516,0,0.3655859852123862,11.08076490895933,0.0008722781182384232,-23.58124897534805
0.1909184616108999,0.6554417005930722,0.2912821406360758,0.2958780135896463,2.135648820637172,0.1439095613012396,-41.51900207319402
0,0.9763567198604203,0,0.1741594831058106,6.838573103047239,0.008921006941806864,-13.83346024279931
0.7377491126665096,2.395630379209282,0.3079561517791472,1.05848443646242,4.78480954535496,0.02871182262782856,-93.81914879752492
0,0,0,0,0,1,0
0.2142738465689147,1.001717531661979,0.2139064554589622,0.3525429542999686,2.141759202392862,0.1433374377437717,-32.13901231636117
0.2143612918705293,0.9901233932080016,0.2164995730239221,0.351904028708358,2.111257261744001,0.1462191430593757,-29.21718823060572
0.1066385654435998,2.047934547519183,0.05207127619033484,0.4397482243864039,9.245793007687737,0.002360370582461635,-30.08209967180792
0,2.04387234680911,0,0.3504846737464593,13.86851319555549,0.0001960557440009447,-20.45318021107639
0.1269645571003582,0.2158036990593935,0.5883335533809129,0.1471713477413481,0.1746801772505222,0.6759854459937382,-25.06734664597696
0.2250455237634355,0.2878309661403946,0.7818669644240627,0.2465418431395222,0.07095260677733961,0.7899548024026096,-33.84578367438623
0.07476088505150759,1.048497080029158,0.07130290248345614,0.330374213470459,8.49788578669677,0.003555593898251996,-38.41541893894572
0.5044803455711038,0.2663626142473376,1.893960783485388,0.4538400837306775,0.4129895208975967,0.5204560295080262,-54.78528124215431
0.2691853986469794,0.572499799360737,0.4701930008491818,0.387937633903656,0.9954525599693085,0.3184133628628968,-47.18482951665452
0.6523717010499638,0.2421918489874753,2.693615428336321,0.5581795460816492,1.126463578642301,0.2885309229812221,-63.10240804981457
0,0.999636736692208,0,0.1748008863866991,6.915329934895809,0.008545987164491731,-13.82926929041938
0.4303314234438197,0.5471942852218433,0.7864325981938114,0.4545811558578143,0.08204600146598295,0.7745436446097969,-53.77816921854801
0.6146351920246498,0.1862327113253353,3.300361078623431,0.3709927675356869,2.280469159128074,0.1310122373887644,-49.71367446097598
0.07473225914146225,0.5523908078274328,0.1352887450017247,0.1763763515338519,2.832519114620816,0.09237335956186066,-27.5662802826071
0.1086115398553225,0.4343948850657265,0.2500295090695853,0.2173182169240137,1.38030501094628,0.2400491997768077,-25.20934892246605
0.1745785011298461,1.904525651063687,0.09166508260591982,0.4984351614276989,9.053563856052449,0.002621832627714316,-42.57186982536823
0,0.8826601852852798,0,0.2915845456716915,8.829319602883771,0.002964288869020115,-21.23601371939757
0.4665083153720781,3.222958851554014,0.1447453525964633,0.8625391749051488,10.57347039240611,0.001147221543010946,-69.70176033959007
0.3738263190505148,1.56344239910089,0.2391046317187612,0.5224069554506879,3.128714085353522,0.07692439494995418,-49.73898516554373
0.5201423794660246,1.034258952553686,0.5029131033207324,0.5844052741186911,0.6262680474012683,0.4287275322170443,-57.23672453310232
0.6584570077997574,3.136543690221283e-13,2099307622758.806,0.6543518487621951,0.1210121209552995,0.727939344828838,-57.55697289165978
0.1068461496396444,2.060089197097204,0.05186481720801092,0.4409378494396428,9.269604649142259,0.002329879887231878,-28.13961755552719
0.1089764408469854,1.612448988271457,0.06758442694290004,0.5932037434990169,10.53652606532623,0.001170382020623695,-44.37209520233996
0.492312763581521,1.231826552330325,0.3996607823156447,0.6295523792182139,1.877482338875041,0.1706205725176471,-65.98023950153257
0.1110119216441247,0,inf,0.09048596033168288,0.4087071030917144,0.5226264592517529,-11.19624380872627
0.6541264642977979,0.9723866385957741,0.6727020285289229,0.727249349759049,0.4026958634365485,0.5257002747921384,-80.43133514602749
0.3454866276672715,1.029300001739249,0.3356520228150093,0.4608155136397661,1.931340160060401,0.1646118992736697,-48.21945544548645
0.2818992395948098,0.9862005299321217,0.2858437316132981,0.4764108399891972,2.641666740505414,0.104094284817419,-44.73249954837699
0.812088839336504,1.209729243657549,0.6712980144889272,0.8960166222303666,0.4142719794173786,0.519809142570278,-77.80658255767737
0.5327351887838343,0.7202609859526103,0.7396418786715815,0.5696999721899797,0.1267033045782995,0.7218749572644219,-55.9848623524835
2.301211681173077,1.586291468901804,1.45068653919334,2.064269869747321,0.8254056150882434,0.3636044167069287,-156.9324659255415
0.1798514775325606,1.552253595310408,0.1158647517879289,0.5768854158698106,9.110861898606515,0.002540961181847878,-50.16703821308788
0.5369289995392915,0.6533473654474753,0.8218124506732353,0.5843404314808271,0.1029395816664476,0.7483301378443066,-64.01362654546254
0.6383317750975276,0.7657233756814735,0.8336323473596835,0.6658273287123293,0.04670854201464181,0.8288929703752554,-52.83224170208374
0.6542716937896009,0.884923086477638,0.7393543052355821,0.7070151067566731,0.2437174354840295,0.6215339855197843,-81.88456850929558
