site	ns_changes	s_changes	ns_sites	s_sites
1	0.0	0.00392156862745	0.00392156862745	0.00196078431373
2	0.0	0.00588235294118	0.00465953087589	0.00122282206528
3	0.0	0.0196078431373	0.00392156862745	0.00196078431373
4	0.00392156862745	0.00980392156863	0.003922305915	0.00196004702618
5	0.0	0.00196078431373	0.00392156862745	0.00196078431373
6	0.0	0.00980392156863	0.00422469010998	0.0016576628312
7	0.0	0.0176470588235	0.00392156862745	0.00196078431373
8	0.0	0.0156862745098	0.00392156862745	0.00196078431373
9	0.0	0.00588235294118	0.00392156862745	0.00196078431373
10	0.00196078431373	0.0176470588235	0.00491848800519	0.000963864935989
11	0.00392156862745	0.00196078431373	0.00399858884053	0.00188376410064
12	0.00392156862745	0.0078431372549	0.00392478086089	0.00195757208029
13	0.0	0.00980392156863	0.00392156862745	0.00196078431373
14	0.00392156862745	0.00196078431373	0.0049256542148	0.000956698726374
15	0.0	0.0176470588235	0.00392156862745	0.00196078431373
16	0.0	0.00392156862745	0.00421515810989	0.00166719483129
17	0.0	0.00980392156863	0.00392156862745	0.00196078431373
18	0.0	0.0235294117647	0.00461731773265	0.00126503520853
19	0.00196078431373	0.00588235294118	0.00466522960904	0.00121712333214
20	0.0254901960784	0.00196078431373	0.00420368400605	0.00167866893512
21	0.00196078431373	0.00980392156863	0.00424188329149	0.00164046964968
22	0.0078431372549	0.0196078431373	0.00489606745847	0.000986285482708
23	0.0117647058824	0.0	0.00584835142988	3.40015112999e-05
24	0.00196078431373	0.00196078431373	0.00392255779095	0.00195979515023
25	0.00196078431373	0.00588235294118	0.00393807128757	0.0019442816536
26	0.00196078431373	0.00196078431373	0.00467158427576	0.00121076866541
27	0.00196078431373	0.00196078431373	0.00392156862745	0.00196078431373
28	0.00588235294118	0.00196078431373	0.00395685017668	0.0019255027645
29	0.0156862745098	0.0078431372549	0.0046120749917	0.00127027794947
30	0.0	0.00392156862745	0.00421697372895	0.00166537921222
31	0.00392156862745	0.00392156862745	0.00393146026242	0.00195089267876
32	0.00980392156863	0.00980392156863	0.0045713400514	0.00131101288978
33	0.00980392156863	0.00588235294118	0.00492429950142	0.000958053439761
34	0.0137254901961	0.0137254901961	0.00451079448699	0.00137155845419
35	0.0	0.00588235294118	0.00392156862745	0.00196078431373
36	0.0127450980392	0.0147058823529	0.00452460820245	0.00135774473873
37	0.0156862745098	0.0137254901961	0.0048695041444	0.00101284879677
38	0.00392156862745	0.00392156862745	0.00466875851263	0.00121359442855
39	0.00196078431373	0.0117647058824	0.00392156862745	0.00196078431373
40	0.00196078431373	0.00980392156863	0.00392547310288	0.00195687983829
41	0.00196078431373	0.00588235294118	0.00392234952254	0.00196000341864
42	0.00980392156863	0.0137254901961	0.0047305454124	0.00115180752877
43	0.00980392156863	0.0	0.00584158651418	4.07664269924e-05
44	0.00196078431373	0.00392156862745	0.00392156862745	0.00196078431373
45	0.00588235294118	0.00196078431373	0.00398388592776	0.00189846701341
46	0.0313725490196	0.00588235294118	0.00470691986831	0.00117543307287
47	0.00392156862745	0.0078431372549	0.0039221376847	0.00196021525648
48	0.0196078431373	0.0156862745098	0.00395346414294	0.00192888879823
49	0.00588235294118	0.00392156862745	0.00392156862745	0.00196078431373
50	0.00980392156863	0.00392156862745	0.00442334317054	0.00145900977063
51	0.00392156862745	0.00392156862745	0.00392156862745	0.00196078431373
52	0.00392156862745	0.0078431372549	0.00459713330098	0.0012852196402
53	0.00392156862745	0.0078431372549	0.00492660690376	0.000955746037414
54	0.0254901960784	0.0137254901961	0.00414835280688	0.0017340001343
55	0.0078431372549	0.00980392156863	0.00465397097924	0.00122838196194
56	0.00196078431373	0.00392156862745	0.00465743187405	0.00122492106713
57	0.0137254901961	0.0196078431373	0.00489937651761	0.000982976423566
58	0.0176470588235	0.00980392156863	0.00449018731072	0.00139216563046
59	0.021568627451	0.00392156862745	0.00484871663002	0.00103363631115
60	0.0117647058824	0.0176470588235	0.00455918486206	0.00132316807912
61	0.0137254901961	0.0078431372549	0.00424280682874	0.00163954611244
62	0.00392156862745	0.00392156862745	0.00392354695445	0.00195880598673
63	0.0333333333333	0.00588235294118	0.00383883668962	0.00204351625156
64	0.0362745098039	0.0225490196078	0.00391920938639	0.00196314355479
65	0.0196078431373	0.00392156862745	0.00394672810554	0.00193562483564
66	0.0078431372549	0.00980392156863	0.0041688156397	0.00171353730147
67	0.0274509803922	0.0117647058824	0.00433380742899	0.00154854551218
68	0.0078431372549	0.00588235294118	0.00467595359679	0.00120639934438
69	0.0352941176471	0.0117647058824	0.00404815350576	0.00183419943541
70	0.0313725490196	0.0117647058824	0.0046136854237	0.00126866751748
71	0.0117647058824	0.00196078431373	0.00576972049529	0.000112632445886
72	0.0137254901961	0.00588235294118	0.00491624655342	0.00096610638776
73	0.0235294117647	0.00980392156863	0.00457004753668	0.0013123054045
74	0.0137254901961	0.00392156862745	0.0048738683468	0.00100848459438
75	0.0313725490196	0.0117647058824	0.00449097650722	0.00139137643395
76	0.0078431372549	0.0078431372549	0.0042057447422	0.00167660819898
77	0.00588235294118	0.00196078431373	0.00456814549476	0.00131420744641
78	0.00588235294118	0.00588235294118	0.00392156862745	0.00196078431373
79	0.0196078431373	0.0137254901961	0.00470617979162	0.00117617314955
80	0.0352941176471	0.0137254901961	0.00362871585119	0.00225363708998
81	0.00980392156863	0.0117647058824	0.00473657984364	0.00114577309754
82	0.0196078431373	0.00196078431373	0.00517362932862	0.000708723612559
83	0.0137254901961	0.00588235294118	0.00396506551345	0.00191728742773
84	0.0235294117647	0.0	0.00583276646235	4.95864788221e-05
85	0.0264705882353	0.0147058823529	0.00400214523973	0.00188020770145
86	0.0196078431373	0.00196078431373	0.00393947031802	0.00194288262316
87	0.0176470588235	0.0078431372549	0.00399286726038	0.0018894856808
88	0.0156862745098	0.00588235294118	0.00449538246091	0.00138697048026
89	0.0156862745098	0.00392156862745	0.00456164546633	0.00132070747484
90	0.0254901960784	0.00196078431373	0.00405791444617	0.00182443849501
91	0.0156862745098	0.00588235294118	0.00444177480566	0.00144057813552
92	0.0196078431373	0.00980392156863	0.00477167292882	0.00111068001236
93	0.0235294117647	0.00588235294118	0.00448552307194	0.00139682986924
94	0.0274509803922	0.00588235294118	0.00449388942954	0.00138846351164
95	0.0294117647059	0.0	0.0041842042093	0.00169814873188
96	0.00980392156863	0.0	0.00575056747972	0.000131785461459
97	0.0274509803922	0.00980392156863	0.00467193922582	0.00121041371536
98	0.0411764705882	0.00980392156863	0.00393429858271	0.00194805435847
99	0.0186274509804	0.00882352941176	0.00394005867939	0.00194229426179
100	0.0176470588235	0.0078431372549	0.00468214049395	0.00120021244722
