site	ns_changes	s_changes	ns_sites	s_sites
1	0.00122129946263	0.014411333659	0.000491806695399	0.000240972982178
2	0.000977039570103	0.0136785539814	0.000488964958643	0.000243814718934
3	0.0075720566683	0.00806057645335	0.00062439983127	0.000108379846306
4	0.000244259892526	0.0112359550562	0.00052914054306	0.000203639134517
5	0.00183194919394	0.00720566682951	0.000493015650047	0.00023976402753
6	0.00170981924768	0.0153883732291	0.000489030776321	0.000243748901256
7	0.0	0.0075720566683	0.000580900033594	0.000151879643983
8	0.00879335613092	0.0095261358085	0.000584502457063	0.000148277220514
9	0.000977039570103	0.0161211529067	0.000488614652864	0.000244165024713
10	0.000488519785051	0.0134342940889	0.000488596412413	0.000244183265164
11	0.00146555935515	0.0122129946263	0.000490730729247	0.00024204894833
12	0.00830483634587	0.00659501709819	0.000626053681848	0.000106725995729
13	0.00244259892526	0.0124572545188	0.000491255794175	0.000241523883402
14	0.00146555935515	0.014411333659	0.000488691555638	0.000244088121939
15	0.00146555935515	0.0188080117245	0.000489605713567	0.00024317396401
16	0.00268685881778	0.0158768930142	0.000488744652338	0.000244035025239
17	0.00146555935515	0.00830483634587	0.000582874946289	0.000149904731288
18	0.00170981924768	0.0114802149487	0.000489318814575	0.000243460863002
19	0.0085490962384	0.00928187591597	0.000625109531232	0.000107670146345
20	0.000977039570103	0.00928187591597	0.000536058779115	0.000196720898461
21	0.00170981924768	0.00806057645335	0.000515536686186	0.000217242991391
22	0.00219833903273	0.0122129946263	0.000493341401504	0.000239438276073
23	0.00317537860283	0.0129457743039	0.000490124778156	0.000242654899421
24	0.00244259892526	0.00464093795799	0.000583536135813	0.000149243541764
25	0.0114802149487	0.0095261358085	0.000584273866945	0.000148505810632
26	0.00818270639961	0.00671714704446	0.000625221335676	0.000107558341901
27	0.00830483634587	0.00683927699072	0.000626114327908	0.000106665349669
28	0.0111138251099	0.0103810454323	0.000585545725801	0.000147233951776
29	0.00122129946263	0.0112359550562	0.000525122201659	0.000207657475918
30	0.00867122618466	0.0106253053249	0.00049075852021	0.000242021157367
31	0.0127015144113	0.0124572545188	0.000515801700404	0.000216977977173
32	0.00293111871031	0.0105031753786	0.000518928061374	0.000213851616202
33	0.00879335613092	0.0107474352711	0.000587335127774	0.000145444549803
34	0.00647288715193	0.0123351245725	0.000579341234155	0.000153438443422
35	0.0133121641426	0.00696140693698	0.000624812635536	0.000107967042041
36	0.0122129946263	0.00732779677577	0.000592928096412	0.000139851581165
37	0.0151441133366	0.00635075720567	0.000623329909126	0.000109449768451
38	0.0257694186615	0.0106253053249	0.000570451599928	0.000162328077649
39	0.00940400586224	0.00989252564729	0.000583723595709	0.000149056081868
40	0.00390815828041	0.00561797752809	0.000573419205562	0.000159360472015
41	0.00390815828041	0.0168539325843	0.00049052032158	0.000242259355997
42	0.0124572545188	0.00977039570103	0.000564140370862	0.000168639306715
43	0.0156326331216	0.00830483634587	0.000586057673718	0.000146722003859
44	0.00390815828041	0.00610649731314	0.000582279690143	0.000150499987434
45	0.0379824132877	0.0155105031754	0.000499158340526	0.000233621337051
46	0.0151441133366	0.0119687347338	0.000584808346428	0.000147971331148
47	0.0114802149487	0.00732779677577	0.00062555305201	0.000107226625567
48	0.0153883732291	0.00537371763556	0.000623474029506	0.000109305648071
49	0.0146555935515	0.0075720566683	0.000620543845332	0.000112235832244
50	0.0189301416707	0.00744992672203	0.000578557767602	0.000154221909975
51	0.0158768930142	0.00830483634587	0.00058189711443	0.000150882563147
52	0.0166096726917	0.0095261358085	0.000613841502957	0.00011893817462
53	0.0173424523693	0.00830483634587	0.000583384482409	0.000149395195168
54	0.01209086468	0.00891548607719	0.00062304425256	0.000109735425017
55	0.0151441133366	0.00830483634587	0.000579329713622	0.000153449963955
56	0.05947728383	0.00818270639961	0.000570626434853	0.000162153242724
57	0.00781631656082	0.00659501709819	0.000583455897867	0.00014932377971
58	0.0262579384465	0.00720566682951	0.000580147490969	0.000152632186608
59	0.0095261358085	0.00830483634587	0.000521689661506	0.000211090016071
60	0.0158768930142	0.00830483634587	0.000626230499131	0.000106549178446
61	0.0244259892526	0.00146555935515	0.000715372497207	1.74071803696e-05
62	0.0151441133366	0.0102589154861	0.000587240090886	0.000145539586691
63	0.0252808988764	0.0113580850024	0.000520145657533	0.000212634020044
64	0.0206399609184	0.01209086468	0.000557910530271	0.000174869147306
65	0.014411333659	0.0119687347338	0.000583969576187	0.00014881010139
66	0.0168539325843	0.00659501709819	0.000612182152947	0.00012059752463
67	0.0200293111871	0.00708353688324	0.000576188795293	0.000156590882284
68	0.0174645823156	0.0123351245725	0.000497064110618	0.000235715566959
69	0.0119687347338	0.00488519785051	0.000624454572685	0.000108325104892
70	0.0148998534441	0.00928187591597	0.000590262786672	0.000142516890904
71	0.0296775769419	0.0130679042501	0.000516163603782	0.000216616073795
72	0.0136785539814	0.0122129946263	0.000508815470748	0.000223964206829
73	0.0346849047386	0.0131900341964	0.000502675794359	0.000230103883218
74	0.0173424523693	0.00219833903273	0.000708158337012	2.46213405654e-05
75	0.032975085491	0.00659501709819	0.000627120000594	0.000105659676983
76	0.0124572545188	0.00830483634587	0.000579767096255	0.000153012581322
77	0.0233268197362	0.0085490962384	0.000580184809054	0.000152594868523
78	0.0239374694675	0.0124572545188	0.000509718536024	0.000223061141553
79	0.026013678554	0.0221055202736	0.000471236879946	0.000261542797631
80	0.0205178309722	0.0109916951637	0.000550465111529	0.000182314566048
81	0.021861260381	0.01209086468	0.000475716551526	0.000257063126051
82	0.0367611138251	0.0101367855398	0.000577641755643	0.000155137921934
83	0.0385930630191	0.0127015144113	0.000494104303786	0.000238675373791
84	0.0153883732291	0.00732779677577	0.000571272784659	0.000161506892918
85	0.0168539325843	0.00488519785051	0.000614721241212	0.000118058436365
86	0.0276013678554	0.00781631656082	0.000580066362029	0.000152713315548
87	0.0456765999023	0.00879335613092	0.000578611015247	0.00015416866233
88	0.0163654127992	0.000732779677577	0.000705782379018	2.69972985585e-05
89	0.0157547630679	0.00964826575476	0.000519937461571	0.000212842216006
90	0.0246702491451	0.00781631656082	0.000621971348421	0.000110808329156
91	0.0224719101124	0.0119687347338	0.000580213193236	0.000152566484341
92	0.0224719101124	0.0109916951637	0.000541489796682	0.000191289880895
93	0.0363947239863	0.00732779677577	0.000618860435396	0.000113919242181
94	0.0233268197362	0.0123351245725	0.000574864658375	0.000157915019202
95	0.0287005373718	0.00915974596971	0.000581068302234	0.000151711375343
96	0.0318759159746	0.00842696629213	0.000562098220831	0.000170681456746
