site	ns_changes	s_changes	ns_sites	s_sites
1	0.00196078431373	0.0	0.00466490367746	0.00121744926372
2	0.0	0.00392156862745	0.00452010799703	0.00136224494415
3	0.0	0.0	0.00392156862745	0.00196078431373
4	0.0	0.00980392156863	0.00392156862745	0.00196078431373
5	0.0	0.0	0.00392156862745	0.00196078431373
6	0.0	0.00196078431373	0.00416431375752	0.00171803918366
7	0.0	0.0	0.00415969305311	0.00172265988807
8	0.0	0.00196078431373	0.00392156862745	0.00196078431373
9	0.0	0.00392156862745	0.00449878166899	0.00138357127219
10	0.0	0.0	0.00415969305311	0.00172265988807
11	0.0	0.00392156862745	0.00452152975223	0.00136082318895
12	0.0	0.0	0.00392156862745	0.00196078431373
13	0.0	0.0	0.00392156862745	0.00196078431373
14	0.0	0.0	0.00392156862745	0.00196078431373
15	0.0	0.0	0.00392156862745	0.00196078431373
16	0.0	0.0	0.00392156862745	0.00196078431373
17	0.00196078431373	0.00196078431373	0.0047924845676	0.00108986837357
18	0.0	0.0	0.00415969305311	0.00172265988807
19	0.0	0.00392156862745	0.00392156862745	0.00196078431373
20	0.00196078431373	0.00392156862745	0.00453846142789	0.00134389151329
21	0.0	0.00196078431373	0.00392156862745	0.00196078431373
22	0.00196078431373	0.00196078431373	0.00393159976458	0.0019507531766
23	0.0	0.00196078431373	0.00392156862745	0.00196078431373
24	0.00196078431373	0.0	0.00396606660395	0.00191628633723
25	0.0	0.00588235294118	0.00392156862745	0.00196078431373
26	0.00392156862745	0.00196078431373	0.00454238448535	0.00133996845583
27	0.0	0.00196078431373	0.0046657589719	0.00121659396927
28	0.00196078431373	0.00196078431373	0.00409185296278	0.0017904999784
29	0.0	0.00588235294118	0.0042041229032	0.00167823003798
30	0.0	0.0078431372549	0.00392156862745	0.00196078431373
31	0.00392156862745	0.00196078431373	0.00479213255083	0.00109022039034
32	0.0	0.0	0.00466563315248	0.00121671978869
33	0.00392156862745	0.00392156862745	0.00466597772223	0.00121637521894
34	0.00392156862745	0.00196078431373	0.00392156862745	0.00196078431373
35	0.00196078431373	0.0	0.00392156862745	0.00196078431373
36	0.00392156862745	0.0	0.00478960881841	0.00109274412276
37	0.0	0.0078431372549	0.00478943946008	0.0010929134811
38	0.0	0.00588235294118	0.00392156862745	0.00196078431373
39	0.0	0.0	0.00392156862745	0.00196078431373
40	0.00196078431373	0.00392156862745	0.00392229810248	0.0019600548387
41	0.0	0.00392156862745	0.00468879023619	0.00119356270499
42	0.00196078431373	0.00196078431373	0.00508633694042	0.000796016000758
43	0.0137254901961	0.0078431372549	0.00412071868293	0.00176163425825
44	0.00392156862745	0.00588235294118	0.00454532132099	0.00133703162018
45	0.00196078431373	0.0	0.00408959172543	0.00179276121574
46	0.00588235294118	0.00196078431373	0.00470846710455	0.00117388583663
47	0.0	0.00196078431373	0.00392156862745	0.00196078431373
48	0.0	0.00196078431373	0.00452188519103	0.00136046775014
49	0.00392156862745	0.00392156862745	0.00478894342993	0.00109340951124
50	0.0	0.00196078431373	0.00452188519103	0.00136046775014
51	0.00196078431373	0.0	0.00417407762456	0.00170827531661
52	0.0	0.0	0.00452224062983	0.00136011231134
53	0.00196078431373	0.0	0.00479372531609	0.00108862762509
54	0.0078431372549	0.00392156862745	0.00394489706675	0.00193745587443
55	0.00392156862745	0.00392156862745	0.00478868454357	0.00109366839761
56	0.0078431372549	0.00196078431373	0.00393542865292	0.00194692428826
57	0.0	0.0	0.00392156862745	0.00196078431373
58	0.0078431372549	0.0	0.00441913440748	0.0014632185337
59	0.00392156862745	0.00196078431373	0.00470765332771	0.00117469961347
60	0.00196078431373	0.0	0.00392156862745	0.00196078431373
61	0.00392156862745	0.0	0.00509461998666	0.000787732954521
62	0.00196078431373	0.00196078431373	0.00470769547862	0.00117465746256
63	0.0	0.00392156862745	0.00392156862745	0.00196078431373
64	0.0	0.0	0.00588235294118	0.0
65	0.0	0.00392156862745	0.00392156862745	0.00196078431373
66	0.00392156862745	0.00392156862745	0.00392156862745	0.00196078431373
67	0.00588235294118	0.0	0.00392667495262	0.00195567798855
68	0.00588235294118	0.00392156862745	0.00392156862745	0.00196078431373
69	0.0	0.00392156862745	0.00270664372946	0.00317570921172
