dN/dS,LRT,p-value,Log(L)
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.858853915172125,0.7970536246916566,0.1859878749423716,-18.23604558608175
1,0,1,0
1,0,1,0
2.940566611145993,0.8334692124129361,0.1806356423074263,-9.536617856165675
1,0,1,0
1,0,1,0
1,0,1,0
4.004808294513406e-15,0.6930082265479065,0.2025715261585693,-9.719817354609097
1,0,1,0
2.657517350159979,0.7045084359101317,0.2006364642643864,-9.960714108071016
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1.028145822447522e-15,0.848268831000933,0.1785212694234043,-9.420067034784717
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1.038263951005382e-15,0.737349867330682,0.1952555674385908,-9.75394366239035
1,0,1,0
1,0,1,0
2.804502661847769e-15,0.7536002489168645,0.1926693795601874,-9.886284556007814
1,0,1,0
1,0,1,0
1,0,1,0
2.010141728170556,0.3898690581819508,0.2661841191882359,-10.1366343613329
2.405064522147462,0.5844898321584253,0.2222789058804083,-11.29163977576664
1,0,1,0
1,0,1,0
1,0,1,0
2.747157772927197,0.7460437809468274,0.1938658455725294,-10.30051093476782
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
6.543020506439448,4.093936634501482,0.02151864696637223,-15.33220100537075
1,0,1,0
2.164581291633323,0.4670434270585524,0.2471752420138524,-9.603780883280695
1,0,1,0
4.781222890178844,3.07928846128916,0.03964760474719053,-14.36014422978038
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.449231293967717e-15,0.7373503579537086,0.1952554886111225,-9.754629508296343
1,0,1,0
2.746263602780589,0.7457647348971683,0.1939102313015401,-10.85847594197746
2.804502661847769e-15,0.6925804953580545,0.2026440215572089,-9.024212200282378
4.280446826799255,1.369256803336281,0.1209698081345443,-10.88765406511393
1,0,1,0
4.831450002219078,3.113192356820079,0.03883030294159601,-15.95283617351092
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.356618469145166,0.5611084010368437,0.2269069977263019,-10.61208334059014
1,0,1,0
3.62098804352551,1.121512911806999,0.1447964590332096,-9.186254228580037
2.804502661847769e-15,0.7068602834436071,0.2002440481594193,-10.85012350996784
1.028145822447522e-15,0.7757701371151668,0.1892189560785337,-10.18030170198947
1,0,1,0
4.936130869128893e-15,0.7536323221122032,0.192664323625386,-9.925605929212068
1,0,1,0
5.943951642447368,3.778178227172152,0.02596258315511235,-13.31986316304996
5.64667360488876e-15,0.7373504830673809,0.1952554685093539,-9.754804481061784
1,0,1,0
1,0,1,0
1,0,1,0
4.936130869128893e-15,0.9317251065001138,0.1672075290730052,-10.49797523103038
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.397726831127658,0.5810753870014516,0.2229455560340375,-11.13934951732305
1,0,1,0
2.601039082673795,0.6782206973836331,0.2051000473592804,-10.19452652219397
3.242543173935927,0.9642807388889132,0.1630553500800135,-9.398382106322313
