site	ns_changes	s_changes	ns_sites	s_sites
1	0.0177165354331	0.21062992126	0.00792324348345	0.0038877801386
2	0.102362204724	0.110236220472	0.00882914025492	0.00298188336712
3	0.0334645669291	0.214566929134	0.00806035514587	0.00375066847618
4	0.0216535433071	0.214566929134	0.0079437414574	0.00386728216465
5	0.0177165354331	0.194881889764	0.00792280148684	0.00388822213521
6	0.0511811023622	0.169291338583	0.00797373236356	0.00383729125849
7	0.0452755905512	0.187007874016	0.00793839506782	0.00387262855423
8	0.0944881889764	0.0984251968504	0.0088332149583	0.00297780866375
9	0.0	0.114173228346	0.00902891421149	0.00278210941056
10	0.00393700787402	0.129921259843	0.00853396393054	0.00327705969151
11	0.0669291338583	0.125984251969	0.00816430889648	0.00364671472557
12	0.0157480314961	0.0748031496063	0.00930047431718	0.00251054930487
13	0.0354330708661	0.0826771653543	0.00937456327118	0.00243646035087
14	0.011811023622	0.0748031496063	0.00928655738147	0.00252446624057
15	0.0728346456693	0.163385826772	0.00817274773184	0.00363827589021
16	0.0787401574803	0.220472440945	0.00818823117537	0.00362279244668
17	0.0984251968504	0.161417322835	0.0092657596646	0.00254526395745
18	0.139763779528	0.0964566929134	0.00895167914155	0.0028593444805
19	0.0275590551181	0.192913385827	0.0079239668945	0.00388705672755
20	0.0551181102362	0.125984251969	0.00969972033033	0.00211130329171
21	0.0807086614173	0.112204724409	0.00822157518383	0.00358944843822
22	0.204724409449	0.114173228346	0.00919948215042	0.00261154147163
23	0.13188976378	0.19094488189	0.00815208289843	0.00365894072361
24	0.181102362205	0.133858267717	0.00883749097721	0.00297353264484
25	0.0925196850394	0.13188976378	0.00919765767906	0.00261336594298
26	0.221784776903	0.116797900262	0.00921263805575	0.00259838556629
27	0.129265091864	0.103018372703	0.00989419547952	0.00191682814253
28	0.0669291338583	0.137795275591	0.00925486972034	0.00255615390171
29	0.0820209973753	0.114829396325	0.00947514223684	0.00233588138521
30	0.0787401574803	0.133858267717	0.00884874335825	0.0029622802638
31	0.187007874016	0.163385826772	0.00881268876174	0.0029983348603
32	0.0669291338583	0.0629921259843	0.00937470268677	0.00243632093528
33	0.0807086614173	0.179133858268	0.00810156629566	0.00370945732639
34	0.0866141732283	0.0531496062992	0.00958246966985	0.0022285539522
35	0.0551181102362	0.122047244094	0.00896247741071	0.00284854621133
36	0.206692913386	0.116141732283	0.00913316887409	0.00267785474796
37	0.0688976377953	0.124015748031	0.00947373288843	0.00233729073362
38	0.0826771653543	0.173228346457	0.00823371969453	0.00357730392752
39	0.15157480315	0.120078740157	0.00860407543734	0.00320694818471
